id,institution,country,sir_rank,overall,risk,output,multi_affiliation,retracted_output,self_citation,discontinued_journals_output,hyperauthored_output,leadership_impact_gap,hyperprolific_authors,institutional_journal_output,redundant_output,multi_affiliation_w,retracted_output_w,self_citation_w,discontinued_journals_output_w,hyperauthored_output_w,leadership_impact_gap_w,hyperprolific_authors_w,institutional_journal_output_w,redundant_output_w,cluster_raw,mean_overall,profile
1485,Northwestern Polytechnical University,CHN,203,-0.093,low,47934,-0.134,-0.28700000000000003,0.777,-0.307,-1.02,-1.299,1.83,-0.268,-0.22,-0.134,-0.28700000000000003,0.777,-0.307,-1.02,-1.299,1.83,-0.268,-0.22,1,-0.12721371216800495,Profile 1
15345,Washington University in Saint Louis,USA,205,-0.24300000000000002,low,39802,-1.1540000000000001,-0.21200000000000002,-0.8280000000000001,-0.456,1.4589999999999999,0.769,-0.195,-0.265,0.063,-1.1540000000000001,-0.21200000000000002,-0.8280000000000001,-0.456,1.4589999999999999,0.769,-0.195,-0.265,0.063,2,0.05370313757039421,Profile 2
59471,University of Illinois at Urbana-Champaign,USA,206,-0.114,low,42817,0.643,-0.07100000000000001,-0.07500000000000001,-0.47100000000000003,0.111,-0.21100000000000002,-0.5670000000000001,-0.199,0.453,0.643,-0.07100000000000001,-0.07500000000000001,-0.47100000000000003,0.111,-0.21100000000000002,-0.5670000000000001,-0.199,0.453,1,-0.12721371216800495,Profile 1
35800,Universitat Autonoma de Barcelona,ESP,207,-0.03,low,41038,-0.694,-0.28700000000000003,-0.21700000000000003,-0.47300000000000003,2.081,0.984,0.15400000000000003,0.554,0.135,-0.694,-0.28700000000000003,-0.21700000000000003,-0.47300000000000003,2.081,0.984,0.15400000000000003,0.554,0.135,2,0.05370313757039421,Profile 2
64136,Harvard-MIT Division of Health Sciences and Tecnology,USA,209,-0.192,low,1410,1.805,-0.165,-1.6360000000000001,-0.545,1.371,0.542,-1.4129999999999998,-0.268,-1.1860000000000002,1.805,-0.165,-1.6360000000000001,-0.545,1.371,0.542,-1.4129999999999998,-0.268,-1.1860000000000002,2,0.05370313757039421,Profile 2
15441,University of Pittsburgh,USA,212,-0.2,low,42772,-0.601,-0.09899999999999999,-0.626,-0.47800000000000004,0.8410000000000001,0.803,-0.451,-0.088,-0.222,-0.601,-0.09899999999999999,-0.626,-0.47800000000000004,0.8410000000000001,0.803,-0.451,-0.088,-0.222,2,0.05370313757039421,Profile 2
13477,Emory University,USA,217,-0.20900000000000002,low,42058,-0.77,-0.4,-0.8640000000000001,-0.355,1.032,1.261,0.321,-0.268,-0.361,-0.77,-0.4,-0.8640000000000001,-0.355,1.032,1.261,0.321,-0.268,-0.361,2,0.05370313757039421,Profile 2
66467,Weill Cornell Medicine,USA,220,-0.054000000000000006,low,26629,-0.03,0.117,-1.068,-0.465,0.971,-0.184,0.6689999999999999,-0.268,-0.381,-0.03,0.117,-1.068,-0.465,0.971,-0.184,0.6689999999999999,-0.268,-0.381,2,0.05370313757039421,Profile 2
59249,"University of Texas, Austin",USA,221,-0.22,low,42894,-0.528,-0.07100000000000001,-0.222,-0.48900000000000005,0.24800000000000003,-0.561,-0.28500000000000003,-0.23800000000000002,0.612,-0.528,-0.07100000000000001,-0.222,-0.48900000000000005,0.24800000000000003,-0.561,-0.28500000000000003,-0.23800000000000002,0.612,1,-0.12721371216800495,Profile 1
2721,Universite de Paris Cite,FRA,228,-0.14500000000000002,low,48416,-0.647,-0.315,-0.498,-0.503,2.206,1.295,-0.20900000000000002,-0.264,0.23500000000000001,-0.647,-0.315,-0.498,-0.503,2.206,1.295,-0.20900000000000002,-0.264,0.23500000000000001,2,0.05370313757039421,Profile 2
1549,Shenzhen University,CHN,229,-0.067,low,40698,0.502,-0.137,-0.546,-0.24000000000000002,-0.606,-0.7949999999999999,1.271,-0.268,-0.615,0.502,-0.137,-0.546,-0.24000000000000002,-0.606,-0.7949999999999999,1.271,-0.268,-0.615,1,-0.12721371216800495,Profile 1
6046,University of Groningen,NLD,232,-0.125,low,39685,-0.251,-0.353,-0.48200000000000004,-0.499,1.305,0.602,0.8370000000000001,-0.268,-0.448,-0.251,-0.353,-0.48200000000000004,-0.499,1.305,0.602,0.8370000000000001,-0.268,-0.448,2,0.05370313757039421,Profile 2
2713,Universite Paris-Saclay,FRA,235,0.028,medium,55848,1.53,-0.371,0.016,-0.48600000000000004,1.828,0.708,-0.28800000000000003,-0.268,0.23700000000000002,1.53,-0.371,0.016,-0.48600000000000004,1.828,0.708,-0.28800000000000003,-0.268,0.23700000000000002,2,0.05370313757039421,Profile 2
4198,Universita degli Studi di Roma La Sapienza,ITA,237,0.011,medium,55170,-0.7839999999999999,-0.033,0.656,-0.20400000000000001,1.2109999999999999,0.229,0.43400000000000005,-0.225,0.29200000000000004,-0.7839999999999999,-0.033,0.656,-0.20400000000000001,1.2109999999999999,0.229,0.43400000000000005,-0.225,0.29200000000000004,2,0.05370313757039421,Profile 2
5027,Yonsei University,KOR,238,-0.10400000000000001,low,41105,-0.29000000000000004,-0.08,-0.6689999999999999,-0.41400000000000003,0.118,0.5650000000000001,0.8150000000000001,-0.268,-0.47100000000000003,-0.29000000000000004,-0.08,-0.6689999999999999,-0.41400000000000003,0.118,0.5650000000000001,0.8150000000000001,-0.268,-0.47100000000000003,2,0.05370313757039421,Profile 2
9158,Peking University Health Science Center,CHN,240,-0.20900000000000002,low,48578,-1.218,-0.315,-0.71,-0.005,-0.031,-0.023,1.1480000000000001,-0.268,-0.8280000000000001,-1.218,-0.315,-0.71,-0.005,-0.031,-0.023,1.1480000000000001,-0.268,-0.8280000000000001,2,0.05370313757039421,Profile 2
6019,Erasmus University Rotterdam,NLD,248,-0.12000000000000001,low,34611,-1.016,-0.259,-0.643,-0.497,1.362,0.646,1.4249999999999998,-0.24000000000000002,-0.562,-1.016,-0.259,-0.643,-0.497,1.362,0.646,1.4249999999999998,-0.24000000000000002,-0.562,2,0.05370313757039421,Profile 2
1302,Dalian University of Technology,CHN,250,-0.183,low,46053,-0.166,-0.277,0.443,-0.33399999999999996,-1.093,-1.113,1.269,-0.268,-0.5670000000000001,-0.166,-0.277,0.443,-0.33399999999999996,-1.093,-1.113,1.269,-0.268,-0.5670000000000001,1,-0.12721371216800495,Profile 1
4186,Universita degli Studi di Milano,ITA,251,0.037,medium,45865,-0.41300000000000003,-0.306,-0.232,-0.36,1.532,0.966,1.4,0.008,-0.23700000000000002,-0.41300000000000003,-0.306,-0.232,-0.36,1.532,0.966,1.4,0.008,-0.23700000000000002,2,0.05370313757039421,Profile 2
14098,Purdue University,USA,255,-0.257,low,38104,-0.41000000000000003,-0.10800000000000001,0.162,-0.47700000000000004,-0.15500000000000003,-0.734,-0.496,-0.24300000000000002,0.43300000000000005,-0.41000000000000003,-0.10800000000000001,0.162,-0.47700000000000004,-0.15500000000000003,-0.734,-0.496,-0.24300000000000002,0.43300000000000005,1,-0.12721371216800495,Profile 1
1684,Hong Kong Polytechnic University,HKG,256,-0.019,low,40929,0.42700000000000005,-0.09,-0.23,-0.42900000000000005,-0.8590000000000001,-0.8550000000000001,1.988,-0.268,-0.48300000000000004,0.42700000000000005,-0.09,-0.23,-0.42900000000000005,-0.8590000000000001,-0.8550000000000001,1.988,-0.268,-0.48300000000000004,1,-0.12721371216800495,Profile 1
6050,Leiden University,NLD,259,-0.14900000000000002,low,37335,-0.41200000000000003,-0.324,-0.28200000000000003,-0.504,1.143,0.47100000000000003,0.749,-0.268,-0.49,-0.41200000000000003,-0.324,-0.28200000000000003,-0.504,1.143,0.47100000000000003,0.749,-0.268,-0.49,2,0.05370313757039421,Profile 2
1001,University of Alberta,CAN,262,-0.12400000000000001,low,45475,0.048,-0.165,-0.23500000000000001,-0.448,0.251,0.357,0.084,-0.17,0.006,0.048,-0.165,-0.23500000000000001,-0.448,0.251,0.357,0.084,-0.17,0.006,2,0.05370313757039421,Profile 2
83459,King Saud University,SAU,264,0.804,medium,53869,-0.6619999999999999,1.3760000000000001,0.262,0.305,-0.7949999999999999,0.532,4.44,-0.268,-0.41800000000000004,-0.6619999999999999,1.3760000000000001,0.262,0.305,-0.7949999999999999,0.532,3.654550000000002,-0.268,-0.41800000000000004,2,0.05370313757039421,Profile 2
13221,Carnegie Mellon University,USA,266,-0.23600000000000002,low,22285,-0.514,-0.118,-0.259,-0.498,0.614,-1.358,-0.184,-0.268,0.92,-0.514,-0.118,-0.259,-0.498,0.614,-1.358,-0.184,-0.268,0.92,1,-0.12721371216800495,Profile 1
1558,"Soochow University, Suzhou",CHN,267,0.007,medium,41640,-0.20600000000000002,0.202,-0.361,0.21400000000000002,-0.441,-0.6639999999999999,0.507,-0.268,-0.53,-0.20600000000000002,0.202,-0.361,0.21400000000000002,-0.441,-0.6639999999999999,0.507,-0.268,-0.53,1,-0.12721371216800495,Profile 1
1636,Xidian University,CHN,269,0.163,medium,29253,-0.24000000000000002,0.29500000000000004,0.544,-0.20600000000000002,-1.028,-0.8780000000000001,2.304,-0.268,0.083,-0.24000000000000002,0.29500000000000004,0.544,-0.20600000000000002,-1.028,-0.8780000000000001,2.304,-0.268,0.083,1,-0.12721371216800495,Profile 1
35908,Georgia Institute of Technology,USA,270,-0.113,low,32094,0.43900000000000006,-0.165,-0.196,-0.49,0.01,-0.9530000000000001,0.40900000000000003,-0.268,0.6739999999999999,0.43900000000000006,-0.165,-0.196,-0.49,0.01,-0.9530000000000001,0.40900000000000003,-0.268,0.6739999999999999,1,-0.12721371216800495,Profile 1
13169,Boston University,USA,272,-0.14800000000000002,low,34961,-0.8760000000000001,-0.033,-0.545,-0.47500000000000003,1.066,0.455,0.026000000000000002,-0.028999999999999998,-0.08600000000000001,-0.8760000000000001,-0.033,-0.545,-0.47500000000000003,1.066,0.455,0.026000000000000002,-0.028999999999999998,-0.08600000000000001,2,0.05370313757039421,Profile 2
4941,Korea University,KOR,274,-0.25,low,33354,-0.6809999999999999,-0.118,-0.504,-0.367,0.057,-0.371,0.20500000000000002,-0.268,-0.51,-0.6809999999999999,-0.118,-0.504,-0.367,0.057,-0.371,0.20500000000000002,-0.268,-0.51,1,-0.12721371216800495,Profile 1
1633,Xiamen University,CHN,275,-0.263,very low,39555,-0.21300000000000002,-0.381,-0.463,-0.194,-0.505,-0.5780000000000001,0.504,-0.268,-0.702,-0.21300000000000002,-0.381,-0.463,-0.194,-0.505,-0.5780000000000001,0.504,-0.268,-0.702,1,-0.12721371216800495,Profile 1
4192,Universita degli Studi di Padova,ITA,282,-0.11,low,44584,-0.43400000000000005,-0.465,0.22,-0.41000000000000003,1.572,0.34099999999999997,0.522,-0.162,0.252,-0.43400000000000005,-0.465,0.22,-0.41000000000000003,1.572,0.34099999999999997,0.522,-0.162,0.252,2,0.05370313757039421,Profile 2
1250,Capital Medical University,CHN,288,-0.052000000000000005,low,50993,-1.442,-0.07100000000000001,-0.718,0.385,-0.266,0.722,1.063,-0.268,-0.602,-1.442,-0.07100000000000001,-0.718,0.385,-0.266,0.722,1.063,-0.268,-0.602,2,0.05370313757039421,Profile 2
2178,Aarhus University,DNK,293,-0.164,low,41232,0.378,-0.268,-0.17700000000000002,-0.503,0.48200000000000004,0.316,-0.20400000000000001,-0.162,-0.309,0.378,-0.268,-0.17700000000000002,-0.503,0.48200000000000004,0.316,-0.20400000000000001,-0.162,-0.309,2,0.05370313757039421,Profile 2
1397,Hunan University,CHN,294,0.003,medium,32454,0.198,0.192,-0.047,-0.349,-0.517,-1.506,1.6260000000000001,-0.268,-0.746,0.198,0.192,-0.047,-0.349,-0.517,-1.506,1.6260000000000001,-0.268,-0.746,1,-0.12721371216800495,Profile 1
59617,Icahn School of Medicine at Mount Sinai,USA,295,-0.027,low,30587,-0.267,-0.08,-1.09,-0.376,1.34,0.34099999999999997,1.101,-0.268,-0.274,-0.267,-0.08,-1.09,-0.376,1.34,0.34099999999999997,1.101,-0.268,-0.274,2,0.05370313757039421,Profile 2
4189,Universita degli Studi di Napoli Federico II,ITA,298,-0.061,low,41421,-0.62,-0.381,0.805,-0.28600000000000003,1.4129999999999998,-0.08700000000000001,0.7,-0.232,0.384,-0.62,-0.381,0.805,-0.28600000000000003,1.4129999999999998,-0.08700000000000001,0.7,-0.232,0.384,2,0.05370313757039421,Profile 2
15045,"Rutgers, The State University of New Jersey",USA,302,-0.319,very low,39976,-0.466,-0.221,-0.71,-0.41300000000000003,0.07800000000000001,0.402,-0.6729999999999999,-0.24900000000000003,-0.394,-0.466,-0.221,-0.71,-0.41300000000000003,0.07800000000000001,0.402,-0.6729999999999999,-0.24900000000000003,-0.394,1,-0.12721371216800495,Profile 1
4173,L'Alma Mater Studiorum - Universita di Bologna,ITA,303,-0.045,low,43499,-0.41400000000000003,-0.09,0.449,-0.406,1.155,0.374,0.15500000000000003,-0.17700000000000002,0.15500000000000003,-0.41400000000000003,-0.09,0.449,-0.406,1.155,0.374,0.15500000000000003,-0.17700000000000002,0.15500000000000003,2,0.05370313757039421,Profile 2
8153,Universitat Zurich,CHE,313,-0.019,low,35360,1.549,-0.29600000000000004,-0.325,-0.47700000000000004,1.033,0.006,0.24400000000000002,-0.268,-0.451,1.549,-0.29600000000000004,-0.325,-0.47700000000000004,1.033,0.006,0.24400000000000002,-0.268,-0.451,2,0.05370313757039421,Profile 2
59422,"Texas A&M University, College Station",USA,314,-0.091,low,42890,0.447,-0.259,0.057,-0.449,-0.058,-0.188,0.048,-0.268,1.265,0.447,-0.259,0.057,-0.449,-0.058,-0.188,0.048,-0.268,1.265,1,-0.12721371216800495,Profile 1
8801,University of Nottingham,GBR,316,-0.14100000000000001,low,36227,0.28300000000000003,0.126,-0.8190000000000001,-0.41100000000000003,-0.041,0.058,-0.347,-0.268,-0.468,0.28300000000000003,0.126,-0.8190000000000001,-0.41100000000000003,-0.041,0.058,-0.347,-0.268,-0.468,1,-0.12721371216800495,Profile 1
15483,University of Utah,USA,320,-0.21800000000000003,low,37266,-0.973,-0.165,-0.702,-0.461,1.1320000000000001,1.261,-0.29200000000000004,-0.268,-0.14300000000000002,-0.973,-0.165,-0.702,-0.461,1.1320000000000001,1.261,-0.29200000000000004,-0.268,-0.14300000000000002,2,0.05370313757039421,Profile 2
1456,Nanjing University of Aeronautics and Astronautics,CHN,323,-0.13,low,35457,-0.09,-0.24900000000000003,0.493,-0.21100000000000002,-1.185,-1.005,1.101,-0.268,-0.051000000000000004,-0.09,-0.24900000000000003,0.493,-0.21100000000000002,-1.185,-1.005,1.101,-0.268,-0.051000000000000004,1,-0.12721371216800495,Profile 1
59475,"University of California, Irvine",USA,329,-0.224,low,32508,-0.647,-0.29600000000000004,-0.6699999999999999,-0.373,0.969,0.5760000000000001,-0.262,-0.268,0.274,-0.647,-0.29600000000000004,-0.6699999999999999,-0.373,0.969,0.5760000000000001,-0.262,-0.268,0.274,2,0.05370313757039421,Profile 2
528,Ghent University,BEL,330,-0.06,low,37993,1.297,-0.34299999999999997,-0.012,-0.48400000000000004,0.516,-0.23700000000000002,0.15500000000000003,0.028,-0.43600000000000005,1.297,-0.34299999999999997,-0.012,-0.48400000000000004,0.516,-0.23700000000000002,0.15500000000000003,0.028,-0.43600000000000005,2,0.05370313757039421,Profile 2
5778,Universidad Nacional Autonoma de Mexico,MEX,337,0.098,medium,40840,-0.43100000000000005,-0.42800000000000005,0.621,-0.29500000000000004,-0.088,1.4049999999999998,-1,3.384,-0.133,-0.43100000000000005,-0.42800000000000005,0.621,-0.29500000000000004,-0.088,1.4049999999999998,-1,3.384,-0.133,4,0.6370987654320988,Profile 3
1680,City University of Hong Kong,HKG,342,-0.07,low,30789,0.768,-0.277,-0.42000000000000004,-0.445,-0.559,-1.342,1.799,-0.268,-0.222,0.768,-0.277,-0.42000000000000004,-0.445,-0.559,-1.342,1.799,-0.268,-0.222,1,-0.12721371216800495,Profile 1
59351,"University of Maryland, College Park",USA,343,-0.127,low,31268,-0.20600000000000002,0.042,-0.41000000000000003,-0.505,1.199,-0.228,-0.381,-0.268,0.386,-0.20600000000000002,0.042,-0.41000000000000003,-0.505,1.199,-0.228,-0.381,-0.268,0.386,2,0.05370313757039421,Profile 2
1464,Nankai University,CHN,347,-0.21100000000000002,low,33138,0.5740000000000001,-0.371,-0.41100000000000003,-0.405,-0.502,-1.1540000000000001,0.8550000000000001,-0.268,-0.625,0.5740000000000001,-0.371,-0.41100000000000003,-0.405,-0.502,-1.1540000000000001,0.8550000000000001,-0.268,-0.625,1,-0.12721371216800495,Profile 1
67043,Jiangnan University,CHN,348,0.136,medium,27576,-0.24000000000000002,0.21100000000000002,0.8530000000000001,-0.14600000000000002,-1.179,-1.268,2.726,-0.268,-0.7929999999999999,-0.24000000000000002,0.21100000000000002,0.8530000000000001,-0.14600000000000002,-1.179,-1.268,2.726,-0.268,-0.7929999999999999,1,-0.12721371216800495,Profile 1
8130,Uppsala University,SWE,349,-0.07200000000000001,low,35247,1.4709999999999999,-0.465,-0.29700000000000004,-0.499,1.246,0.17400000000000002,0.091,-0.268,-0.369,1.4709999999999999,-0.465,-0.29700000000000004,-0.499,1.246,0.17400000000000002,0.091,-0.268,-0.369,2,0.05370313757039421,Profile 2
8733,University of Glasgow,GBR,351,-0.07600000000000001,low,31958,0.14300000000000002,-0.268,-0.696,-0.452,1.072,0.48300000000000004,0.6709999999999999,-0.268,-0.053000000000000005,0.14300000000000002,-0.268,-0.696,-0.452,1.072,0.48300000000000004,0.6709999999999999,-0.268,-0.053000000000000005,2,0.05370313757039421,Profile 2
1243,Beijing University of Posts and Telecommunications,CHN,355,0.117,medium,25107,-0.8740000000000001,-0.061,0.41000000000000003,0.264,-0.977,-0.8170000000000001,2.4259999999999997,0.062,-0.197,-0.8740000000000001,-0.061,0.41000000000000003,0.264,-0.977,-0.8170000000000001,2.4259999999999997,0.062,-0.197,1,-0.12721371216800495,Profile 1
13058,Arizona State University,USA,357,-0.24200000000000002,low,32737,-0.48400000000000004,0.10800000000000001,-0.17700000000000002,-0.47200000000000003,0.028999999999999998,-0.15700000000000003,-0.8360000000000001,-0.17300000000000001,-0.309,-0.48400000000000004,0.10800000000000001,-0.17700000000000002,-0.47200000000000003,0.028999999999999998,-0.15700000000000003,-0.8360000000000001,-0.17300000000000001,-0.309,1,-0.12721371216800495,Profile 1
6048,Delft University of Technology,NLD,359,-0.28400000000000003,very low,30904,0.316,-0.268,0.117,-0.47800000000000004,-0.631,-1.129,-0.48500000000000004,-0.203,0.225,0.316,-0.268,0.117,-0.47800000000000004,-0.631,-1.129,-0.48500000000000004,-0.203,0.225,1,-0.12721371216800495,Profile 1
3002,Ludwig-Maximilians Universitat Munchen,DEU,363,-0.131,low,36176,0.22,-0.29600000000000004,-0.326,-0.466,1.4669999999999999,0.33799999999999997,-0.043000000000000003,-0.268,-0.274,0.22,-0.29600000000000004,-0.326,-0.466,1.4669999999999999,0.33799999999999997,-0.043000000000000003,-0.268,-0.274,2,0.05370313757039421,Profile 2
15030,The Rockefeller University,USA,365,0.28800000000000003,medium,3502,1.143,-0.34299999999999997,-1.005,-0.53,3.0709999999999997,-0.8760000000000001,0.97,2.71,-0.888,1.143,-0.34299999999999997,-1.005,-0.53,3.0709999999999997,-0.8760000000000001,0.97,2.71,-0.888,4,0.6370987654320988,Profile 3
4933,Korea Advanced Institute of Science and Technology,KOR,366,-0.376,very low,21938,-0.984,-0.005,-0.199,-0.47800000000000004,-0.513,-1.2109999999999999,-0.47100000000000003,-0.268,-0.21500000000000002,-0.984,-0.005,-0.199,-0.47800000000000004,-0.513,-1.2109999999999999,-0.47100000000000003,-0.268,-0.21500000000000002,1,-0.12721371216800495,Profile 1
2447,University of Helsinki,FIN,368,-0.037,low,33674,1.572,-0.315,-0.222,-0.523,1.086,0.449,-0.34199999999999997,-0.07400000000000001,-0.381,1.572,-0.315,-0.222,-0.523,1.086,0.449,-0.34199999999999997,-0.07400000000000001,-0.381,2,0.05370313757039421,Profile 2
8729,University of Birmingham,GBR,369,-0.017,low,33892,0.524,0.004,-0.6789999999999999,-0.39,1.091,0.618,-0.036,-0.268,-0.274,0.524,0.004,-0.6789999999999999,-0.39,1.091,0.618,-0.036,-0.268,-0.274,2,0.05370313757039421,Profile 2
4438,Kyoto University,JPN,375,0.016,medium,44497,0.328,-0.033,0.23600000000000002,-0.448,0.717,0.065,0.47100000000000003,-0.22,0.14,0.328,-0.033,0.23600000000000002,-0.448,0.717,0.065,0.47100000000000003,-0.22,0.14,2,0.05370313757039421,Profile 2
8772,University of Leeds,GBR,377,-0.21100000000000002,low,29921,0.374,-0.10800000000000001,-0.611,-0.453,0.311,-0.097,-0.635,-0.268,-0.29400000000000004,0.374,-0.10800000000000001,-0.611,-0.453,0.311,-0.097,-0.635,-0.268,-0.29400000000000004,1,-0.12721371216800495,Profile 1
1423,Jinan University,CHN,378,-0.269,very low,29851,-0.312,-0.28700000000000003,-0.721,0.13,-0.455,-0.9490000000000001,-0.04,-0.268,-0.8130000000000001,-0.312,-0.28700000000000003,-0.721,0.13,-0.455,-0.9490000000000001,-0.04,-0.268,-0.8130000000000001,1,-0.12721371216800495,Profile 1
35749,Universidad Complutense de Madrid,ESP,379,-0.24800000000000003,low,36486,-0.649,-0.306,-0.091,-0.29400000000000004,0.4,0.541,-0.495,-0.10600000000000001,-0.307,-0.649,-0.306,-0.091,-0.29400000000000004,0.4,0.541,-0.495,-0.10600000000000001,-0.307,2,0.05370313757039421,Profile 2
14094,Princeton University,USA,386,-0.14200000000000002,low,25162,0.17300000000000001,-0.193,-0.316,-0.518,0.966,-0.449,0.16,-0.268,0.056,0.17300000000000001,-0.193,-0.316,-0.518,0.966,-0.449,0.16,-0.268,0.056,2,0.05370313757039421,Profile 2
1408,Jiangsu University,CHN,388,0.048,medium,34548,0.608,-0.09,0.911,-0.07700000000000001,-1.094,-1.284,1.586,-0.268,-0.5700000000000001,0.608,-0.09,0.911,-0.07700000000000001,-1.094,-1.284,1.586,-0.268,-0.5700000000000001,1,-0.12721371216800495,Profile 1
